city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Milan,Marseille,MXP,MRS,45.6306,43.439271922,8.72811,5.22142410278
Milan,Nantes,MXP,NTE,45.6306,47.1531982422,8.72811,-1.61073005199
Milan,Nice,MXP,NCE,45.6306,43.6584014893,8.72811,7.21586990356
Milan,Paris,MXP,CDG,45.6306,49.012798,8.72811,2.55
Milan,Toulouse,MXP,TLS,45.6306,43.629101,8.72811,1.36382
Milan,Berlin,MXP,TXL,45.6306,52.5597,8.72811,13.2877
Milan,Cologne,MXP,CGN,45.6306,50.8658981323,8.72811,7.1427397728
Milan,Düsseldorf,MXP,DUS,45.6306,51.289501,8.72811,6.76678
Milan,Frankfurt,MXP,FRA,45.6306,50.033333,8.72811,8.570556
Milan,Friedrichshafen,MXP,FDH,45.6306,47.6712989807,8.72811,9.51148986816
Milan,Hanover,MXP,HAJ,45.6306,52.461101532,8.72811,9.68507957458
Milan,Munich,MXP,MUC,45.6306,48.353802,8.72811,11.7861
Milan,Nuremberg,MXP,NUE,45.6306,49.498699,8.72811,11.078056
Milan,Stuttgart,MXP,STR,45.6306,48.6898994446,8.72811,9.22196006775
Milan,Hamburg,MXP,HAM,45.6306,53.630278,8.72811,9.991111
Milan,Athens,MXP,ATH,45.6306,37.9364013672,8.72811,23.9444999695
Milan,Thessaloniki,MXP,SKG,45.6306,40.5196990966797,8.72811,22.9708995819092
Milan,Budapest,MXP,BUD,45.6306,47.42976,8.72811,19.261093
Milan,Debrecen,MXP,DEB,45.6306,47.488899230957,8.72811,21.6152992248535
Milan,Cork,MXP,ORK,45.6306,51.8413009643555,8.72811,-8.49110984802246
Milan,Dublin,MXP,DUB,45.6306,53.421299,8.72811,-6.27007
Milan,Shannon,MXP,SNN,45.6306,52.702,8.72811,-8.92482
Milan,Bologna,MXP,BLQ,45.6306,44.5354,8.72811,11.2887
Milan,Florence,MXP,FLR,45.6306,43.810001,8.72811,11.2051
Milan,Genoa,MXP,GOA,45.6306,44.4133,8.72811,8.8375
Milan,Naples,MXP,NAP,45.6306,40.886002,8.72811,14.2908
Milan,Pisa,MXP,PSA,45.6306,43.683899,8.72811,10.3927
Milan,Rome,MXP,FCO,45.6306,41.8002778,8.72811,12.2388889
Milan,Turin,MXP,TRN,45.6306,45.200802,8.72811,7.64963
Milan,Venice,MXP,VCE,45.6306,45.505299,8.72811,12.3519
Milan,Amsterdam,MXP,AMS,45.6306,52.308601,8.72811,4.76389
Milan,Eindhoven,MXP,EIN,45.6306,51.4500999451,8.72811,5.37452983856
Milan,Rotterdam,MXP,RTM,45.6306,51.956902,8.72811,4.43722
Milan,Bergen,MXP,BGO,45.6306,60.29339981,8.72811,5.218140125
Milan,Oslo,MXP,OSL,45.6306,60.193901062012,8.72811,11.100399971008
Milan,Stavanger,MXP,SVG,45.6306,58.876701354,8.72811,5.6377801895
Milan,Katowice,MXP,KTW,45.6306,50.4743,8.72811,19.08
Milan,Kraków,MXP,KRK,45.6306,50.077702,8.72811,19.7848
Milan,Warsaw,MXP,WAW,45.6306,52.1656990051,8.72811,20.9671001434
Milan,Lisbon,MXP,LIS,45.6306,38.7813,8.72811,-9.13592
Milan,Porto,MXP,OPO,45.6306,41.2481002808,8.72811,-8.68138980865
Milan,Belgrade,MXP,BEG,45.6306,44.8184013367,8.72811,20.3090991974
Milan,Barcelona,MXP,BCN,45.6306,41.2971,8.72811,2.07846
Milan,Girona,MXP,GRO,45.6306,41.901000977,8.72811,2.7605500221
Milan,Granada,MXP,GRX,45.6306,37.1887016296387,8.72811,-3.77735996246338
Milan,Madrid,MXP,MAD,45.6306,40.471926,8.72811,-3.56264
Milan,Malaga,MXP,AGP,45.6306,36.6749000549316,8.72811,-4.49911022186279
Milan,Seville,MXP,SVQ,45.6306,37.4179992675781,8.72811,-5.8931097984314
Milan,Valencia,MXP,VLC,45.6306,39.4893,8.72811,-0.481625
Milan,Malmö,MXP,MMX,45.6306,55.536305364,8.72811,13.3761978149
Milan,Stockholm,MXP,ARN,45.6306,59.651901245117,8.72811,17.918600082397
Milan,Belfast,MXP,BFS,45.6306,54.6575012207,8.72811,-6.21582984924
Milan,Birmingham,MXP,BHX,45.6306,52.4538993835,8.72811,-1.74802994728
Milan,Cardiff,MXP,CWL,45.6306,51.3967018127441,8.72811,-3.34332990646362
Milan,Edinburgh,MXP,EDI,45.6306,55.9500007629395,8.72811,-3.37249994277954
Milan,Glasgow,MXP,GLA,45.6306,55.871899,8.72811,-4.43306
Milan,Liverpool,MXP,LPL,45.6306,53.3335990905762,8.72811,-2.8497200012207
Milan,London,MXP,LHR,45.6306,51.4706,8.72811,-0.461941
Milan,Manchester,MXP,MAN,45.6306,53.3536987304688,8.72811,-2.27495002746582
Milan,Newcastle,MXP,NCL,45.6306,55.0374984741211,8.72811,-1.69166994094849
Milan,Southampton,MXP,SOU,45.6306,50.9502983093262,8.72811,-1.35679996013641
Naples,Brno,NAP,BRQ,40.886002,49.1512985229492,14.2908,16.6944007873535
Naples,Prague,NAP,PRG,40.886002,50.1008,14.2908,14.26
Naples,Ajaccio,NAP,AJA,40.886002,41.9235992431641,14.2908,8.8029203414917
Naples,Bordeaux,NAP,BOD,40.886002,44.8283004761,14.2908,-0.715556025505
Naples,Lille,NAP,LIL,40.886002,50.563332,14.2908,3.086886
Naples,Lyon,NAP,LYS,40.886002,45.725556,14.2908,5.081111
Naples,Marseille,NAP,MRS,40.886002,43.439271922,14.2908,5.22142410278
Naples,Nantes,NAP,NTE,40.886002,47.1531982422,14.2908,-1.61073005199
Naples,Nice,NAP,NCE,40.886002,43.6584014893,14.2908,7.21586990356
Naples,Paris,NAP,CDG,40.886002,49.012798,14.2908,2.55
Naples,Toulouse,NAP,TLS,40.886002,43.629101,14.2908,1.36382
Naples,Berlin,NAP,TXL,40.886002,52.5597,14.2908,13.2877
Naples,Cologne,NAP,CGN,40.886002,50.8658981323,14.2908,7.1427397728
Naples,Düsseldorf,NAP,DUS,40.886002,51.289501,14.2908,6.76678
Naples,Frankfurt,NAP,FRA,40.886002,50.033333,14.2908,8.570556
Naples,Friedrichshafen,NAP,FDH,40.886002,47.6712989807,14.2908,9.51148986816
Naples,Hanover,NAP,HAJ,40.886002,52.461101532,14.2908,9.68507957458
Naples,Munich,NAP,MUC,40.886002,48.353802,14.2908,11.7861
Naples,Nuremberg,NAP,NUE,40.886002,49.498699,14.2908,11.078056
Naples,Stuttgart,NAP,STR,40.886002,48.6898994446,14.2908,9.22196006775
Naples,Hamburg,NAP,HAM,40.886002,53.630278,14.2908,9.991111
Naples,Athens,NAP,ATH,40.886002,37.9364013672,14.2908,23.9444999695
Naples,Thessaloniki,NAP,SKG,40.886002,40.5196990966797,14.2908,22.9708995819092
Naples,Budapest,NAP,BUD,40.886002,47.42976,14.2908,19.261093
Naples,Debrecen,NAP,DEB,40.886002,47.488899230957,14.2908,21.6152992248535
Naples,Cork,NAP,ORK,40.886002,51.8413009643555,14.2908,-8.49110984802246
Naples,Dublin,NAP,DUB,40.886002,53.421299,14.2908,-6.27007
Naples,Shannon,NAP,SNN,40.886002,52.702,14.2908,-8.92482
Naples,Bologna,NAP,BLQ,40.886002,44.5354,14.2908,11.2887
Naples,Florence,NAP,FLR,40.886002,43.810001,14.2908,11.2051
Naples,Genoa,NAP,GOA,40.886002,44.4133,14.2908,8.8375
Naples,Milan,NAP,MXP,40.886002,45.6306,14.2908,8.72811
Naples,Pisa,NAP,PSA,40.886002,43.683899,14.2908,10.3927
Naples,Rome,NAP,FCO,40.886002,41.8002778,14.2908,12.2388889
Naples,Turin,NAP,TRN,40.886002,45.200802,14.2908,7.64963
Naples,Venice,NAP,VCE,40.886002,45.505299,14.2908,12.3519
Naples,Amsterdam,NAP,AMS,40.886002,52.308601,14.2908,4.76389
Naples,Eindhoven,NAP,EIN,40.886002,51.4500999451,14.2908,5.37452983856
Naples,Rotterdam,NAP,RTM,40.886002,51.956902,14.2908,4.43722
Naples,Bergen,NAP,BGO,40.886002,60.29339981,14.2908,5.218140125
Naples,Oslo,NAP,OSL,40.886002,60.193901062012,14.2908,11.100399971008
Naples,Stavanger,NAP,SVG,40.886002,58.876701354,14.2908,5.6377801895
Naples,Katowice,NAP,KTW,40.886002,50.4743,14.2908,19.08
Naples,Kraków,NAP,KRK,40.886002,50.077702,14.2908,19.7848
Naples,Warsaw,NAP,WAW,40.886002,52.1656990051,14.2908,20.9671001434
Naples,Lisbon,NAP,LIS,40.886002,38.7813,14.2908,-9.13592
Naples,Porto,NAP,OPO,40.886002,41.2481002808,14.2908,-8.68138980865
Naples,Belgrade,NAP,BEG,40.886002,44.8184013367,14.2908,20.3090991974
Naples,Barcelona,NAP,BCN,40.886002,41.2971,14.2908,2.07846
Naples,Girona,NAP,GRO,40.886002,41.901000977,14.2908,2.7605500221
Naples,Granada,NAP,GRX,40.886002,37.1887016296387,14.2908,-3.77735996246338
Naples,Madrid,NAP,MAD,40.886002,40.471926,14.2908,-3.56264
Naples,Malaga,NAP,AGP,40.886002,36.6749000549316,14.2908,-4.49911022186279
Naples,Seville,NAP,SVQ,40.886002,37.4179992675781,14.2908,-5.8931097984314
Naples,Valencia,NAP,VLC,40.886002,39.4893,14.2908,-0.481625
Naples,Malmö,NAP,MMX,40.886002,55.536305364,14.2908,13.3761978149
Naples,Stockholm,NAP,ARN,40.886002,59.651901245117,14.2908,17.918600082397
Naples,Belfast,NAP,BFS,40.886002,54.6575012207,14.2908,-6.21582984924
Naples,Birmingham,NAP,BHX,40.886002,52.4538993835,14.2908,-1.74802994728
Naples,Cardiff,NAP,CWL,40.886002,51.3967018127441,14.2908,-3.34332990646362
Naples,Edinburgh,NAP,EDI,40.886002,55.9500007629395,14.2908,-3.37249994277954
Naples,Glasgow,NAP,GLA,40.886002,55.871899,14.2908,-4.43306
Naples,Liverpool,NAP,LPL,40.886002,53.3335990905762,14.2908,-2.8497200012207
Naples,London,NAP,LHR,40.886002,51.4706,14.2908,-0.461941
Naples,Manchester,NAP,MAN,40.886002,53.3536987304688,14.2908,-2.27495002746582
Naples,Newcastle,NAP,NCL,40.886002,55.0374984741211,14.2908,-1.69166994094849
Naples,Southampton,NAP,SOU,40.886002,50.9502983093262,14.2908,-1.35679996013641
Pisa,Brno,PSA,BRQ,43.683899,49.1512985229492,10.3927,16.6944007873535
Pisa,Prague,PSA,PRG,43.683899,50.1008,10.3927,14.26
Pisa,Ajaccio,PSA,AJA,43.683899,41.9235992431641,10.3927,8.8029203414917
Pisa,Bordeaux,PSA,BOD,43.683899,44.8283004761,10.3927,-0.715556025505
Pisa,Lille,PSA,LIL,43.683899,50.563332,10.3927,3.086886
Pisa,Lyon,PSA,LYS,43.683899,45.725556,10.3927,5.081111
Pisa,Marseille,PSA,MRS,43.683899,43.439271922,10.3927,5.22142410278
Pisa,Nantes,PSA,NTE,43.683899,47.1531982422,10.3927,-1.61073005199
Pisa,Nice,PSA,NCE,43.683899,43.6584014893,10.3927,7.21586990356
Pisa,Paris,PSA,CDG,43.683899,49.012798,10.3927,2.55
Pisa,Toulouse,PSA,TLS,43.683899,43.629101,10.3927,1.36382
Pisa,Berlin,PSA,TXL,43.683899,52.5597,10.3927,13.2877
Pisa,Cologne,PSA,CGN,43.683899,50.8658981323,10.3927,7.1427397728
Pisa,Düsseldorf,PSA,DUS,43.683899,51.289501,10.3927,6.76678
Pisa,Frankfurt,PSA,FRA,43.683899,50.033333,10.3927,8.570556
Pisa,Friedrichshafen,PSA,FDH,43.683899,47.6712989807,10.3927,9.51148986816
Pisa,Hanover,PSA,HAJ,43.683899,52.461101532,10.3927,9.68507957458
Pisa,Munich,PSA,MUC,43.683899,48.353802,10.3927,11.7861
Pisa,Nuremberg,PSA,NUE,43.683899,49.498699,10.3927,11.078056
Pisa,Stuttgart,PSA,STR,43.683899,48.6898994446,10.3927,9.22196006775
Pisa,Hamburg,PSA,HAM,43.683899,53.630278,10.3927,9.991111
Pisa,Athens,PSA,ATH,43.683899,37.9364013672,10.3927,23.9444999695
Pisa,Thessaloniki,PSA,SKG,43.683899,40.5196990966797,10.3927,22.9708995819092
Pisa,Budapest,PSA,BUD,43.683899,47.42976,10.3927,19.261093
Pisa,Debrecen,PSA,DEB,43.683899,47.488899230957,10.3927,21.6152992248535
Pisa,Cork,PSA,ORK,43.683899,51.8413009643555,10.3927,-8.49110984802246
Pisa,Dublin,PSA,DUB,43.683899,53.421299,10.3927,-6.27007
Pisa,Shannon,PSA,SNN,43.683899,52.702,10.3927,-8.92482
Pisa,Bologna,PSA,BLQ,43.683899,44.5354,10.3927,11.2887
Pisa,Florence,PSA,FLR,43.683899,43.810001,10.3927,11.2051
Pisa,Genoa,PSA,GOA,43.683899,44.4133,10.3927,8.8375
Pisa,Milan,PSA,MXP,43.683899,45.6306,10.3927,8.72811
Pisa,Naples,PSA,NAP,43.683899,40.886002,10.3927,14.2908
Pisa,Rome,PSA,FCO,43.683899,41.8002778,10.3927,12.2388889
Pisa,Turin,PSA,TRN,43.683899,45.200802,10.3927,7.64963
Pisa,Venice,PSA,VCE,43.683899,45.505299,10.3927,12.3519
Pisa,Amsterdam,PSA,AMS,43.683899,52.308601,10.3927,4.76389
Pisa,Eindhoven,PSA,EIN,43.683899,51.4500999451,10.3927,5.37452983856
Pisa,Rotterdam,PSA,RTM,43.683899,51.956902,10.3927,4.43722
Pisa,Bergen,PSA,BGO,43.683899,60.29339981,10.3927,5.218140125
Pisa,Oslo,PSA,OSL,43.683899,60.193901062012,10.3927,11.100399971008
Pisa,Stavanger,PSA,SVG,43.683899,58.876701354,10.3927,5.6377801895
Pisa,Katowice,PSA,KTW,43.683899,50.4743,10.3927,19.08
Pisa,Kraków,PSA,KRK,43.683899,50.077702,10.3927,19.7848
Pisa,Warsaw,PSA,WAW,43.683899,52.1656990051,10.3927,20.9671001434
Pisa,Lisbon,PSA,LIS,43.683899,38.7813,10.3927,-9.13592
Pisa,Porto,PSA,OPO,43.683899,41.2481002808,10.3927,-8.68138980865
Pisa,Belgrade,PSA,BEG,43.683899,44.8184013367,10.3927,20.3090991974
Pisa,Barcelona,PSA,BCN,43.683899,41.2971,10.3927,2.07846
Pisa,Girona,PSA,GRO,43.683899,41.901000977,10.3927,2.7605500221
Pisa,Granada,PSA,GRX,43.683899,37.1887016296387,10.3927,-3.77735996246338
Pisa,Madrid,PSA,MAD,43.683899,40.471926,10.3927,-3.56264
Pisa,Malaga,PSA,AGP,43.683899,36.6749000549316,10.3927,-4.49911022186279
Pisa,Seville,PSA,SVQ,43.683899,37.4179992675781,10.3927,-5.8931097984314
Pisa,Valencia,PSA,VLC,43.683899,39.4893,10.3927,-0.481625
Pisa,Malmö,PSA,MMX,43.683899,55.536305364,10.3927,13.3761978149
Pisa,Stockholm,PSA,ARN,43.683899,59.651901245117,10.3927,17.918600082397
Pisa,Belfast,PSA,BFS,43.683899,54.6575012207,10.3927,-6.21582984924
Pisa,Birmingham,PSA,BHX,43.683899,52.4538993835,10.3927,-1.74802994728
Pisa,Cardiff,PSA,CWL,43.683899,51.3967018127441,10.3927,-3.34332990646362
Pisa,Edinburgh,PSA,EDI,43.683899,55.9500007629395,10.3927,-3.37249994277954
Pisa,Glasgow,PSA,GLA,43.683899,55.871899,10.3927,-4.43306
Pisa,Liverpool,PSA,LPL,43.683899,53.3335990905762,10.3927,-2.8497200012207
Pisa,London,PSA,LHR,43.683899,51.4706,10.3927,-0.461941
Pisa,Manchester,PSA,MAN,43.683899,53.3536987304688,10.3927,-2.27495002746582
Pisa,Newcastle,PSA,NCL,43.683899,55.0374984741211,10.3927,-1.69166994094849
Pisa,Southampton,PSA,SOU,43.683899,50.9502983093262,10.3927,-1.35679996013641
Rome,Brno,FCO,BRQ,41.8002778,49.1512985229492,12.2388889,16.6944007873535
Rome,Prague,FCO,PRG,41.8002778,50.1008,12.2388889,14.26
Rome,Ajaccio,FCO,AJA,41.8002778,41.9235992431641,12.2388889,8.8029203414917
Rome,Bordeaux,FCO,BOD,41.8002778,44.8283004761,12.2388889,-0.715556025505
Rome,Lille,FCO,LIL,41.8002778,50.563332,12.2388889,3.086886
Rome,Lyon,FCO,LYS,41.8002778,45.725556,12.2388889,5.081111
Rome,Marseille,FCO,MRS,41.8002778,43.439271922,12.2388889,5.22142410278
Rome,Nantes,FCO,NTE,41.8002778,47.1531982422,12.2388889,-1.61073005199
Rome,Nice,FCO,NCE,41.8002778,43.6584014893,12.2388889,7.21586990356
Rome,Paris,FCO,CDG,41.8002778,49.012798,12.2388889,2.55
Rome,Toulouse,FCO,TLS,41.8002778,43.629101,12.2388889,1.36382
Rome,Berlin,FCO,TXL,41.8002778,52.5597,12.2388889,13.2877
Rome,Cologne,FCO,CGN,41.8002778,50.8658981323,12.2388889,7.1427397728
Rome,Düsseldorf,FCO,DUS,41.8002778,51.289501,12.2388889,6.76678
Rome,Frankfurt,FCO,FRA,41.8002778,50.033333,12.2388889,8.570556
Rome,Friedrichshafen,FCO,FDH,41.8002778,47.6712989807,12.2388889,9.51148986816
Rome,Hanover,FCO,HAJ,41.8002778,52.461101532,12.2388889,9.68507957458
Rome,Munich,FCO,MUC,41.8002778,48.353802,12.2388889,11.7861
Rome,Nuremberg,FCO,NUE,41.8002778,49.498699,12.2388889,11.078056
Rome,Stuttgart,FCO,STR,41.8002778,48.6898994446,12.2388889,9.22196006775
Rome,Hamburg,FCO,HAM,41.8002778,53.630278,12.2388889,9.991111
Rome,Athens,FCO,ATH,41.8002778,37.9364013672,12.2388889,23.9444999695
Rome,Thessaloniki,FCO,SKG,41.8002778,40.5196990966797,12.2388889,22.9708995819092
Rome,Budapest,FCO,BUD,41.8002778,47.42976,12.2388889,19.261093
Rome,Debrecen,FCO,DEB,41.8002778,47.488899230957,12.2388889,21.6152992248535
Rome,Cork,FCO,ORK,41.8002778,51.8413009643555,12.2388889,-8.49110984802246
Rome,Dublin,FCO,DUB,41.8002778,53.421299,12.2388889,-6.27007
Rome,Shannon,FCO,SNN,41.8002778,52.702,12.2388889,-8.92482
Rome,Bologna,FCO,BLQ,41.8002778,44.5354,12.2388889,11.2887
Rome,Florence,FCO,FLR,41.8002778,43.810001,12.2388889,11.2051
Rome,Genoa,FCO,GOA,41.8002778,44.4133,12.2388889,8.8375
Rome,Milan,FCO,MXP,41.8002778,45.6306,12.2388889,8.72811
Rome,Naples,FCO,NAP,41.8002778,40.886002,12.2388889,14.2908
Rome,Pisa,FCO,PSA,41.8002778,43.683899,12.2388889,10.3927
Rome,Turin,FCO,TRN,41.8002778,45.200802,12.2388889,7.64963
Rome,Venice,FCO,VCE,41.8002778,45.505299,12.2388889,12.3519
Rome,Amsterdam,FCO,AMS,41.8002778,52.308601,12.2388889,4.76389
Rome,Eindhoven,FCO,EIN,41.8002778,51.4500999451,12.2388889,5.37452983856
Rome,Rotterdam,FCO,RTM,41.8002778,51.956902,12.2388889,4.43722
Rome,Bergen,FCO,BGO,41.8002778,60.29339981,12.2388889,5.218140125
Rome,Oslo,FCO,OSL,41.8002778,60.193901062012,12.2388889,11.100399971008
Rome,Stavanger,FCO,SVG,41.8002778,58.876701354,12.2388889,5.6377801895
Rome,Katowice,FCO,KTW,41.8002778,50.4743,12.2388889,19.08
Rome,Kraków,FCO,KRK,41.8002778,50.077702,12.2388889,19.7848
Rome,Warsaw,FCO,WAW,41.8002778,52.1656990051,12.2388889,20.9671001434
Rome,Lisbon,FCO,LIS,41.8002778,38.7813,12.2388889,-9.13592
Rome,Porto,FCO,OPO,41.8002778,41.2481002808,12.2388889,-8.68138980865
Rome,Belgrade,FCO,BEG,41.8002778,44.8184013367,12.2388889,20.3090991974
Rome,Barcelona,FCO,BCN,41.8002778,41.2971,12.2388889,2.07846
Rome,Girona,FCO,GRO,41.8002778,41.901000977,12.2388889,2.7605500221
Rome,Granada,FCO,GRX,41.8002778,37.1887016296387,12.2388889,-3.77735996246338
Rome,Madrid,FCO,MAD,41.8002778,40.471926,12.2388889,-3.56264
Rome,Malaga,FCO,AGP,41.8002778,36.6749000549316,12.2388889,-4.49911022186279
Rome,Seville,FCO,SVQ,41.8002778,37.4179992675781,12.2388889,-5.8931097984314
Rome,Valencia,FCO,VLC,41.8002778,39.4893,12.2388889,-0.481625
Rome,Malmö,FCO,MMX,41.8002778,55.536305364,12.2388889,13.3761978149
Rome,Stockholm,FCO,ARN,41.8002778,59.651901245117,12.2388889,17.918600082397
Rome,Belfast,FCO,BFS,41.8002778,54.6575012207,12.2388889,-6.21582984924
Rome,Birmingham,FCO,BHX,41.8002778,52.4538993835,12.2388889,-1.74802994728
Rome,Cardiff,FCO,CWL,41.8002778,51.3967018127441,12.2388889,-3.34332990646362
Rome,Edinburgh,FCO,EDI,41.8002778,55.9500007629395,12.2388889,-3.37249994277954
Rome,Glasgow,FCO,GLA,41.8002778,55.871899,12.2388889,-4.43306
